animal_id	studbook_id	name	taxonomic_code	species	sex	birth_date	birth_type	litter_size	death_date	mother_id	mother_name	mother_taxonomic_code	mother_species	mother_birth_date	father_id	father_name	father_taxonomic_code	father_species	father_birth_date
0437	NA	Mwajuma-B	OGG	Northern greater galago	M	1979-08-07	captive	2	1979-08-07	22624	Mwajuma	OGG	Northern greater galago	1967-11-08	24498	Mtoto	OGG	Northern greater galago	1970-11-08
0438	NA	Mwajuma-C	OGG	Northern greater galago	F	1979-08-07	captive	2	1979-08-07	22624	Mwajuma	OGG	Northern greater galago	1967-11-08	24498	Mtoto	OGG	Northern greater galago	1970-11-08
0439	NA	Azizi	OGG	Northern greater galago	M	1979-10-03	captive	2	NA	26824	Dizi	OGG	Northern greater galago	1978-04-06	27502	Sultani	OGG	Northern greater galago	1978-04-06
0440	NA	Dizi-C	OGG	Northern greater galago	M	1979-10-03	captive	2	1979-10-03	26824	Dizi	OGG	Northern greater galago	1978-04-06	27502	Sultani	OGG	Northern greater galago	1978-04-06
0441	NA	Jaha	OGG	Northern greater galago	M	1980-06-04	captive	1	NA	0435	Tabu	OGG	Northern greater galago	1978-11-10	0282	Hodari	OGG	Northern greater galago	1976-11-04
0442	NA	Mwajuma-D	OGG	Northern greater galago	M	1980-07-08	captive	2	1980-07-08	22624	Mwajuma	OGG	Northern greater galago	1967-11-08	24498	Mtoto	OGG	Northern greater galago	1970-11-08
0443	NA	Mwajuma-E	OGG	Northern greater galago	M	1980-07-08	captive	2	1980-07-09	22624	Mwajuma	OGG	Northern greater galago	1967-11-08	24498	Mtoto	OGG	Northern greater galago	1970-11-08
0444	NA	Sudi	OGG	Northern greater galago	M	1980-08-18	captive	2	NA	26824	Dizi	OGG	Northern greater galago	1978-04-06	27502	Sultani	OGG	Northern greater galago	1978-04-06
0445	NA	Bahati	OGG	Northern greater galago	F	1980-08-18	captive	2	NA	26824	Dizi	OGG	Northern greater galago	1978-04-06	27502	Sultani	OGG	Northern greater galago	1978-04-06
0446	NA	Mawi	OGG	Northern greater galago	F	1977-12-01	captive	NA	1984-03-21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0447	NA	Rashid	OGG	Northern greater galago	M	1976-10-10	captive	NA	NA	oi_20190	NA	NA	NA	NA	oi_20191	NA	NA	NA	NA
0448	NA	Kibibi	OGG	Northern greater galago	F	1976-01-09	captive	NA	1981-10-26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0449	NA	Hasani	OGG	Northern greater galago	M	1970-10-15	captive	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0450	NA	Maryamu	OGG	Northern greater galago	F	1971-07-27	captive	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0451	NA	Abdul	OGG	Northern greater galago	M	1980-09-29	captive	NA	NA	0450	Maryamu	OGG	Northern greater galago	1971-07-27	0449	Hasani	OGG	Northern greater galago	1970-10-15
0452	NA	Agate	OGG	Northern greater galago	M	1981-04-30	captive	1	NA	0446	Mawi	OGG	Northern greater galago	1977-12-01	0029	Henry	OGG	Northern greater galago	1973-02-12
0453	NA	Marcasite	OGG	Northern greater galago	M	1969-05-05	captive	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0454	NA	Amethyst	OGG	Northern greater galago	F	1981-06-17	captive	NA	NA	26824	Dizi	OGG	Northern greater galago	1978-04-06	27502	Sultani	OGG	Northern greater galago	1978-04-06
0455	NA	Cobalt	OGG	Northern greater galago	M	1981-07-10	captive	1	NA	0450	Maryamu	OGG	Northern greater galago	1971-07-27	0449	Hasani	OGG	Northern greater galago	1970-10-15
0456	NA	Beryl	OGG	Northern greater galago	F	1980-11-11	captive	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0457	NA	Kibibi-A	OGG	Northern greater galago	NA	1981-08-28	captive	1	1981-08-28	0448	Kibibi	OGG	Northern greater galago	1976-01-09	0447	Rashid	OGG	Northern greater galago	1976-10-10
0458	NA	Pyrite	OGG	Northern greater galago	M	1979-12-07	captive	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0459	NA	Corundum	OGG	Northern greater galago	M	1974-11-25	NA	NA	1982-04-09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0460	NA	Jade	OGG	Northern greater galago	F	1980-08-20	captive	NA	NA	oi_502	NA	NA	NA	NA	oi_51	NA	NA	NA	NA
0461	NA	Tourmaline	OGG	Northern greater galago	F	1980-08-20	captive	NA	1984-04-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0462	NA	Sapphire	OGG	Northern greater galago	F	1981-12-08	captive	NA	NA	0461	Tourmaline	OGG	Northern greater galago	1980-08-20	NA	NA	NA	NA	NA
0463	NA	Mawi-A	OGG	Northern greater galago	M	1982-06-03	captive	1	1982-06-04	0446	Mawi	OGG	Northern greater galago	1977-12-01	0029	Henry	OGG	Northern greater galago	1973-02-12
0464	NA	Alum	OGG	Northern greater galago	M	1967-06-15	wild	NA	1982-07-27	wild	NA	NA	NA	NA	wild	NA	NA	NA	NA
0465	NA	Apatite	OGG	Northern greater galago	M	1971-06-15	captive	NA	NA	NA	NA	NA	NA	NA	0464	Alum	OGG	Northern greater galago	1967-06-15
0466	NA	Dizi-D	OGG	Northern greater galago	F	1982-06-16	captive	1	1982-06-16	26824	Dizi	OGG	Northern greater galago	1978-04-06	27502	Sultani	OGG	Northern greater galago	1978-04-06
0468	NA	Aquamarine	OGG	Northern greater galago	F	1982-10-11	captive	1	NA	0456	Beryl	OGG	Northern greater galago	1980-11-11	0444	Sudi	OGG	Northern greater galago	1980-08-18
0469	NA	Zirconium	OGG	Northern greater galago	M	1975-10-14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0470	NA	Zoisite	OGG	Northern greater galago	F	1975-10-14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0471	NA	Thorium	OGG	Northern greater galago	M	1981-07-22	captive	NA	NA	0470	Zoisite	OGG	Northern greater galago	1975-10-14	0469	Zirconium	OGG	Northern greater galago	1975-10-14
0472	NA	Ilmenite	OGG	Northern greater galago	M	1982-10-29	captive	1	NA	0445	Bahati	OGG	Northern greater galago	1980-08-18	0451	Abdul	OGG	Northern greater galago	1980-09-29
0473	NA	Spinel	OGG	Northern greater galago	M	1982-11-30	captive	1	NA	0446	Mawi	OGG	Northern greater galago	1977-12-01	0282	Hodari	OGG	Northern greater galago	1976-11-04
0474	NA	Rutile	OGG	Northern greater galago	F	1983-01-02	captive	1	NA	26824	Dizi	OGG	Northern greater galago	1978-04-06	27502	Sultani	OGG	Northern greater galago	1978-04-06
0475	NA	Dravite	OGG	Northern greater galago	M	1983-03-23	captive	1	NA	0461	Tourmaline	OGG	Northern greater galago	1980-08-20	0441	Jaha	OGG	Northern greater galago	1980-06-04
0476	NA	Quartz	OGG	Northern greater galago	F	1983-05-02	captive	1	NA	0462	Sapphire	OGG	Northern greater galago	1981-12-08	0471	Thorium	OGG	Northern greater galago	1981-07-22
0477	NA	Iridium-A	OGG	Northern greater galago	M	1983-05-12	captive	1	1983-06-17	467	Iridium	OGG	Northern greater galago	1981-06-04	0452	Agate	OGG	Northern greater galago	1981-04-30
0478	NA	Margarite	OGG	Northern greater galago	F	1983-06-25	captive	1	1996-06-25	0446	Mawi	OGG	Northern greater galago	1977-12-01	0282	Hodari	OGG	Northern greater galago	1976-11-04
0479	NA	Lepidolite	OGG	Northern greater galago	F	1983-06-29	captive	1	NA	0445	Bahati	OGG	Northern greater galago	1980-08-18	0451	Abdul	OGG	Northern greater galago	1980-09-29
0480	NA	Beryllium	OGG	Northern greater galago	F	1983-07-27	captive	1	NA	0456	Beryl	OGG	Northern greater galago	1980-11-11	0444	Sudi	OGG	Northern greater galago	1980-08-18
0481	NA	Elbaite	OGG	Northern greater galago	M	1983-09-14	captive	1	1984-01-18	0461	Tourmaline	OGG	Northern greater galago	1980-08-20	0441	Jaha	OGG	Northern greater galago	1980-06-04
0482	NA	Palladium	OGG	Northern greater galago	F	1984-04-15	captive	1	NA	467	Iridium	OGG	Northern greater galago	1981-06-04	0471	Thorium	OGG	Northern greater galago	1981-07-22
0483	NA	Heliodor	OGG	Northern greater galago	M	1984-05-21	captive	1	1984-06-15	0456	Beryl	OGG	Northern greater galago	1980-11-11	0444	Sudi	OGG	Northern greater galago	1980-08-18
0484	NA	Cordierite	OGG	Northern greater galago	M	1984-06-26	captive	1	NA	0468	Aquamarine	OGG	Northern greater galago	1982-10-11	0451	Abdul	OGG	Northern greater galago	1980-09-29
0485	NA	Brucite	OGG	Northern greater galago	M	1984-07-04	captive	2	NA	0445	Bahati	OGG	Northern greater galago	1980-08-18	0441	Jaha	OGG	Northern greater galago	1980-06-04
0486	NA	Bauxite	OGG	Northern greater galago	M	1984-07-04	captive	2	NA	0445	Bahati	OGG	Northern greater galago	1980-08-18	0441	Jaha	OGG	Northern greater galago	1980-06-04
0487	NA	Brookite	OGG	Northern greater galago	M	1984-08-23	captive	1	NA	0474	Rutile	OGG	Northern greater galago	1983-01-02	0282	Hodari	OGG	Northern greater galago	1976-11-04
0488	NA	Iridium-B	OGG	Northern greater galago	NA	1984-09-13	captive	2	1984-09-13	467	Iridium	OGG	Northern greater galago	1981-06-04	0471	Thorium	OGG	Northern greater galago	1981-07-22
0489	NA	Iridium-C	OGG	Northern greater galago	NA	1984-09-13	captive	2	1984-09-13	467	Iridium	OGG	Northern greater galago	1981-06-04	0471	Thorium	OGG	Northern greater galago	1981-07-22
0490	NA	Lepidolite-A	OGG	Northern greater galago	M	1984-09-28	captive	1	1984-09-29	0479	Lepidolite	OGG	Northern greater galago	1983-06-29	0452	Agate	OGG	Northern greater galago	1981-04-30
0491	NA	Muscovite	OGG	Northern greater galago	M	1984-10-21	captive	1	NA	0478	Margarite	OGG	Northern greater galago	1983-06-25	0441	Jaha	OGG	Northern greater galago	1980-06-04
0492	NA	Emerald	OGG	Northern greater galago	F	1984-10-28	captive	1	NA	0456	Beryl	OGG	Northern greater galago	1980-11-11	0473	Spinel	OGG	Northern greater galago	1982-11-30
0493	NA	Aquamarine-A	OGG	Northern greater galago	NA	1984-11-15	captive	1	1984-11-15	0468	Aquamarine	OGG	Northern greater galago	1982-10-11	0451	Abdul	OGG	Northern greater galago	1980-09-29
0494	NA	Quartz-A	OGG	Northern greater galago	M	1984-12-21	captive	1	1984-12-21	0476	Quartz	OGG	Northern greater galago	1983-05-02	0441	Jaha	OGG	Northern greater galago	1980-06-04
0495	NA	Bahati-A	OGG	Northern greater galago	M	1985-05-04	captive	2	1985-05-07	0445	Bahati	OGG	Northern greater galago	1980-08-18	0475	Dravite	OGG	Northern greater galago	1983-03-23
0496	NA	Clay	OGG	Northern greater galago	F	1985-05-04	captive	2	1985-06-18	0445	Bahati	OGG	Northern greater galago	1980-08-18	0475	Dravite	OGG	Northern greater galago	1983-03-23
0497	NA	Lepidolite-B	OGG	Northern greater galago	F	1985-05-21	captive	1	1985-05-21	0479	Lepidolite	OGG	Northern greater galago	1983-06-29	0452	Agate	OGG	Northern greater galago	1981-04-30
0498	NA	Osmium	OGG	Northern greater galago	M	1985-05-25	captive	2	NA	467	Iridium	OGG	Northern greater galago	1981-06-04	0471	Thorium	OGG	Northern greater galago	1981-07-22
0499	NA	Platinum	OGG	Northern greater galago	F	1985-05-25	captive	2	NA	467	Iridium	OGG	Northern greater galago	1981-06-04	0471	Thorium	OGG	Northern greater galago	1981-07-22
1056	NA	Kifimbo	GMOH	Mohol bushbaby	M	1971-02-01	captive	NA	1981-09-27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1057	NA	Kidogo	GMOH	Mohol bushbaby	F	1972-03-01	captive	NA	1982-08-30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1058	NA	Simba	GMOH	Mohol bushbaby	M	1974-08-11	wild	NA	NA	wild	NA	NA	NA	NA	wild	NA	NA	NA	NA
1059	NA	Zawadi	GMOH	Mohol bushbaby	F	1974-08-11	wild	NA	NA	wild	NA	NA	NA	NA	wild	NA	NA	NA	NA
1064	NA	Zawadi-A	GMOH	Mohol bushbaby	M	1981-04-11	captive	1	1981-04-21	1059	Zawadi	GMOH	Mohol bushbaby	1974-08-11	1058	Simba	GMOH	Mohol bushbaby	1974-08-11
1066	NA	Butternut	GMOH	Mohol bushbaby	M	1979-10-27	captive	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1067	NA	Sweetbay	GMOH	Mohol bushbaby	F	1980-01-16	captive	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1068	NA	Palmetto	GMOH	Mohol bushbaby	M	1980-01-16	captive	NA	1985-02-21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1069	NA	Myrtle	GMOH	Mohol bushbaby	F	1979-10-27	captive	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1070	NA	Manzanita	GMOH	Mohol bushbaby	F	1979-10-01	captive	NA	1982-09-22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1071	NA	Laurel	GMOH	Mohol bushbaby	F	1978-10-01	captive	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1072	NA	Magnolia	GMOH	Mohol bushbaby	F	1978-10-01	captive	NA	1983-03-16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1073	NA	Pinyon	GMOH	Mohol bushbaby	M	1981-09-02	captive	2	1986-09-16	1061	Mbita	GSEN	NA	1980-05-01	1060	Saadi	GSEN	NA	1980-05-01
1074	NA	Myrtle-A	GMOH	Mohol bushbaby	NA	1982-01-13	captive	2	1982-01-13	1069	Myrtle	GMOH	Mohol bushbaby	1979-10-27	1068	Palmetto	GMOH	Mohol bushbaby	1980-01-16
1075	NA	Myrtle-B	GMOH	Mohol bushbaby	F	1982-01-13	captive	2	1982-01-13	1069	Myrtle	GMOH	Mohol bushbaby	1979-10-27	1068	Palmetto	GMOH	Mohol bushbaby	1980-01-16
1076	NA	Sweetbay-A	GMOH	Mohol bushbaby	M	1982-01-25	captive	1	1982-01-25	1067	Sweetbay	GMOH	Mohol bushbaby	1980-01-16	1066	Butternut	GMOH	Mohol bushbaby	1979-10-27
1077	NA	Unnamed	GMOH	Mohol bushbaby	F	1980-03-08	wild	NA	1982-03-09	wild	NA	NA	NA	NA	wild	NA	NA	NA	NA
1078	NA	Acacia	GMOH	Mohol bushbaby	M	1980-03-08	wild	NA	1987-04-10	wild	NA	NA	NA	NA	wild	NA	NA	NA	NA
1079	NA	Holly	GMOH	Mohol bushbaby	F	1980-03-08	wild	NA	1988-08-23	wild	NA	NA	NA	NA	wild	NA	NA	NA	NA
1080	NA	Baobab	GMOH	Mohol bushbaby	M	1980-03-08	wild	NA	1985-05-15	wild	NA	NA	NA	NA	wild	NA	NA	NA	NA
1081	NA	Lilac	GMOH	Mohol bushbaby	F	1980-03-08	wild	NA	1984-10-11	wild	NA	NA	NA	NA	wild	NA	NA	NA	NA
1082	NA	Banyan	GMOH	Mohol bushbaby	M	1980-03-08	wild	NA	1985-02-04	wild	NA	NA	NA	NA	wild	NA	NA	NA	NA
1083	NA	Rosebay	GMOH	Mohol bushbaby	F	1980-03-08	wild	NA	1985-01-01	wild	NA	NA	NA	NA	wild	NA	NA	NA	NA
1084	NA	Sassafras	GMOH	Mohol bushbaby	M	1980-03-08	wild	NA	1985-01-01	wild	NA	NA	NA	NA	wild	NA	NA	NA	NA
1085	NA	Sweetbriar	GMOH	Mohol bushbaby	F	1980-03-08	wild	NA	NA	wild	NA	NA	NA	NA	wild	NA	NA	NA	NA
1086	NA	Sweetgum	GMOH	Mohol bushbaby	F	1980-03-08	wild	NA	NA	wild	NA	NA	NA	NA	wild	NA	NA	NA	NA
1087	NA	Mimosa	GMOH	Mohol bushbaby	F	1980-03-08	wild	NA	NA	wild	NA	NA	NA	NA	wild	NA	NA	NA	NA
1088	NA	Pawpaw	GMOH	Mohol bushbaby	M	1980-03-08	wild	NA	NA	wild	NA	NA	NA	NA	wild	NA	NA	NA	NA
1089	NA	Buckeye	GMOH	Mohol bushbaby	M	1980-03-08	wild	NA	1986-05-23	wild	NA	NA	NA	NA	wild	NA	NA	NA	NA
1090	NA	Hazel	GMOH	Mohol bushbaby	F	1980-03-08	wild	NA	NA	wild	NA	NA	NA	NA	wild	NA	NA	NA	NA
1091	NA	Ligustrum	GMOH	Mohol bushbaby	M	1980-03-08	wild	NA	1987-03-24	wild	NA	NA	NA	NA	wild	NA	NA	NA	NA
1092	NA	Pussywillow	GMOH	Mohol bushbaby	F	1980-03-08	wild	NA	NA	wild	NA	NA	NA	NA	wild	NA	NA	NA	NA
1093	NA	Mesquite	GMOH	Mohol bushbaby	M	1980-03-08	wild	NA	NA	wild	NA	NA	NA	NA	wild	NA	NA	NA	NA
1094	NA	Tupelo	GMOH	Mohol bushbaby	F	1980-03-08	wild	NA	NA	wild	NA	NA	NA	NA	wild	NA	NA	NA	NA
1095	NA	Wahoo	GMOH	Mohol bushbaby	M	1980-03-08	wild	NA	NA	wild	NA	NA	NA	NA	wild	NA	NA	NA	NA
1096	NA	Birch	GMOH	Mohol bushbaby	F	1980-03-08	wild	NA	NA	wild	NA	NA	NA	NA	wild	NA	NA	NA	NA
1097	NA	Ebony	GMOH	Mohol bushbaby	M	1981-05-19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1098	NA	Poplar	GMOH	Mohol bushbaby	M	1981-10-12	NA	NA	1985-12-15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1099	NA	Sumac	GMOH	Mohol bushbaby	M	1981-10-12	NA	NA	1985-12-19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1193	5	Billy	EMON	Mongoose lemur	M	1964-10-01	wild	NA	NA	wild	NA	NA	NA	NA	wild	NA	NA	NA	NA
1195	6	Flo	EMON	Mongoose lemur	F	1964-10-01	wild	NA	1980-03-15	wild	NA	NA	NA	NA	wild	NA	NA	NA	NA
1300	T10004	Bewildered	HGG	Eastern lesser bamboo lemur	M	1967-12-01	wild	NA	1977-10-10	wild	NA	NA	NA	NA	wild	NA	NA	NA	NA
1301	T10005	Bothered	HGG	Eastern lesser bamboo lemur	F	1967-12-01	wild	NA	1973-12-26	wild	NA	NA	NA	NA	wild	NA	NA	NA	NA
1302	T10003	Bewitched	HGG	Eastern lesser bamboo lemur	F	1967-12-01	wild	NA	1977-11-25	wild	NA	NA	NA	NA	wild	NA	NA	NA	NA
1303	T10006	Terry	HGG	Eastern lesser bamboo lemur	M	1970-10-18	captive	2	1973-11-07	1301	Bothered	HGG	Eastern lesser bamboo lemur	1967-12-01	1300	Bewildered	HGG	Eastern lesser bamboo lemur	1967-12-01
1304	T10007	Bothered-A	HGG	Eastern lesser bamboo lemur	F	1970-10-18	captive	2	1970-10-20	1301	Bothered	HGG	Eastern lesser bamboo lemur	1967-12-01	1300	Bewildered	HGG	Eastern lesser bamboo lemur	1967-12-01
1305	T10008	Bewitched-A	HGG	Eastern lesser bamboo lemur	M	1973-10-18	captive	1	1973-10-19	1302	Bewitched	HGG	Eastern lesser bamboo lemur	1967-12-01	multiple possibilities (2)	NA	NA	NA	NA
1306	T10009	Beguiled	HGG	Eastern lesser bamboo lemur	M	1974-06-15	captive	1	1977-11-28	1302	Bewitched	HGG	Eastern lesser bamboo lemur	1967-12-01	1300	Bewildered	HGG	Eastern lesser bamboo lemur	1967-12-01
1307	T10011	Befuddeled	HGG	Eastern lesser bamboo lemur	F	1975-06-23	captive	1	1998-11-09	1302	Bewitched	HGG	Eastern lesser bamboo lemur	1967-12-01	1300	Bewildered	HGG	Eastern lesser bamboo lemur	1967-12-01
1308	T10012	Bewitched-B	HGG	Eastern lesser bamboo lemur	M	1976-06-10	captive	1	1976-06-12	1302	Bewitched	HGG	Eastern lesser bamboo lemur	1967-12-01	multiple possibilities (2)	NA	NA	NA	NA
1309	T10010	Bemused	HGG	Eastern lesser bamboo lemur	M	1975-04-01	captive	NA	1985-06-02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1310	T10015	Becalmed	HGG	Eastern lesser bamboo lemur	M	1979-05-05	captive	1	1988-06-29	1307	Befuddeled	HGG	Eastern lesser bamboo lemur	1975-06-23	1309	Bemused	HGG	Eastern lesser bamboo lemur	1975-04-01
1311	T10016	Bedeviled	HGG	Eastern lesser bamboo lemur	M	1980-06-20	captive	1	1995-03-16	1307	Befuddeled	HGG	Eastern lesser bamboo lemur	1975-06-23	1309	Bemused	HGG	Eastern lesser bamboo lemur	1975-04-01
1312	T10014	Benimble	HGG	Eastern lesser bamboo lemur	M	1977-12-01	wild	NA	1996-06-04	wild	NA	NA	NA	NA	wild	NA	NA	NA	NA
1313	T10013	Beclouded	HGG	Eastern lesser bamboo lemur	F	1976-12-01	wild	NA	1997-08-13	wild	NA	NA	NA	NA	wild	NA	NA	NA	NA
1314	T-10017	Bedazzeled	HGG	Eastern lesser bamboo lemur	F	1980-12-01	wild	NA	1984-03-21	wild	NA	NA	NA	NA	wild	NA	NA	NA	NA
1315	T10018	Bereft	HGG	Eastern lesser bamboo lemur	F	1981-12-01	wild	NA	1995-02-01	wild	NA	NA	NA	NA	multiple possibilities (2)	NA	NA	NA	NA
1316	T10021	Benvenuto	HGG	Eastern lesser bamboo lemur	M	1983-11-26	captive	1	1996-06-15	1314	Bedazzeled	HGG	Eastern lesser bamboo lemur	1980-12-01	1309	Bemused	HGG	Eastern lesser bamboo lemur	1975-04-01
1317	T10019	Beauty	HGG	Eastern lesser bamboo lemur	F	1982-12-01	wild	NA	1984-11-13	wild	NA	NA	NA	NA	wild	NA	NA	NA	NA
1318	T10022	Beloved	HGG	Eastern lesser bamboo lemur	M	1983-12-01	wild	NA	1996-12-15	wild	NA	NA	NA	NA	wild	NA	NA	NA	NA
1319	T10023	Beauty-A	HGG	Eastern lesser bamboo lemur	F	1984-11-12	captive	1	1984-11-12	1317	Beauty	HGG	Eastern lesser bamboo lemur	1982-12-01	1309	Bemused	HGG	Eastern lesser bamboo lemur	1975-04-01
1320	T10026	Beclouded-A	HGG	Eastern lesser bamboo lemur	F	1985-02-04	captive	1	1985-02-05	1313	Beclouded	HGG	Eastern lesser bamboo lemur	1976-12-01	1312	Benimble	HGG	Eastern lesser bamboo lemur	1977-12-01
1322	T10025	Bemerry	HGG	Eastern lesser bamboo lemur	F	1984-12-01	wild	NA	1994-09-08	wild	NA	NA	NA	NA	wild	NA	NA	NA	NA
1323	T10020	Behold	HGG	Eastern lesser bamboo lemur	F	1983-12-01	wild	NA	1985-09-01	wild	NA	NA	NA	NA	wild	NA	NA	NA	NA
1324	T10024	Betsik	HGG	Eastern lesser bamboo lemur	M	1984-12-01	wild	NA	2007-12-07	wild	NA	NA	NA	NA	wild	NA	NA	NA	NA
1325	T10027	Beclouded-B	HGG	Eastern lesser bamboo lemur	M	1985-11-21	captive	1	1985-11-25	1313	Beclouded	HGG	Eastern lesser bamboo lemur	1976-12-01	1312	Benimble	HGG	Eastern lesser bamboo lemur	1977-12-01
1326	T10028	Betwixt	HGG	Eastern lesser bamboo lemur	F	1986-06-27	captive	1	1987-08-07	1313	Beclouded	HGG	Eastern lesser bamboo lemur	1976-12-01	1312	Benimble	HGG	Eastern lesser bamboo lemur	1977-12-01
1327	T10030	Begotten	HGG	Eastern lesser bamboo lemur	M	1987-04-14	captive	1	1997-07-23	1322	Bemerry	HGG	Eastern lesser bamboo lemur	1984-12-01	1311	Bedeviled	HGG	Eastern lesser bamboo lemur	1980-06-20
1328	T10031	Bequick	HGG	Eastern lesser bamboo lemur	F	1988-04-14	captive	1	2000-04-16	1313	Beclouded	HGG	Eastern lesser bamboo lemur	1976-12-01	1312	Benimble	HGG	Eastern lesser bamboo lemur	1977-12-01
1329	T10032	Behind	HGG	Eastern lesser bamboo lemur	F	1988-05-02	captive	1	1994-06-05	1322	Bemerry	HGG	Eastern lesser bamboo lemur	1984-12-01	1311	Bedeviled	HGG	Eastern lesser bamboo lemur	1980-06-20
1330	T10033	Beatnik	HGG	Eastern lesser bamboo lemur	F	1989-04-23	captive	1	2004-12-18	1313	Beclouded	HGG	Eastern lesser bamboo lemur	1976-12-01	1312	Benimble	HGG	Eastern lesser bamboo lemur	1977-12-01
1331	T10034	Behemoth	HGG	Eastern lesser bamboo lemur	F	1989-05-01	captive	1	2003-01-31	1322	Bemerry	HGG	Eastern lesser bamboo lemur	1984-12-01	1311	Bedeviled	HGG	Eastern lesser bamboo lemur	1980-06-20
1336	T10035	Bejeebers	HGG	Eastern lesser bamboo lemur	M	1991-05-15	captive	1	1998-07-01	1313	Beclouded	HGG	Eastern lesser bamboo lemur	1976-12-01	1312	Benimble	HGG	Eastern lesser bamboo lemur	1977-12-01
1337	T10036	Behave	HGG	Eastern lesser bamboo lemur	F	1991-07-08	captive	1	2003-06-29	1329	Behind	HGG	Eastern lesser bamboo lemur	1988-05-02	1316	Benvenuto	HGG	Eastern lesser bamboo lemur	1983-11-26
1338	T10039	Between	HGG	Eastern lesser bamboo lemur	F	1992-05-03	captive	1	2003-04-29	1313	Beclouded	HGG	Eastern lesser bamboo lemur	1976-12-01	1312	Benimble	HGG	Eastern lesser bamboo lemur	1977-12-01
1339	T10040	Bequick-A	HGG	Eastern lesser bamboo lemur	F	1992-07-04	captive	1	1992-07-14	1328	Bequick	HGG	Eastern lesser bamboo lemur	1988-04-14	1324	Betsik	HGG	Eastern lesser bamboo lemur	1984-12-01
1340	T10041	Behind-A	HGG	Eastern lesser bamboo lemur	F	1992-08-17	captive	1	1992-08-26	1329	Behind	HGG	Eastern lesser bamboo lemur	1988-05-02	1316	Benvenuto	HGG	Eastern lesser bamboo lemur	1983-11-26
1342	T10042	Bedouin	HGG	Eastern lesser bamboo lemur	F	1993-03-23	captive	1	1994-09-09	1322	Bemerry	HGG	Eastern lesser bamboo lemur	1984-12-01	1311	Bedeviled	HGG	Eastern lesser bamboo lemur	1980-06-20
1343	T10043	Behind-B	HGG	Eastern lesser bamboo lemur	F	1993-04-10	captive	2	1993-04-11	1329	Behind	HGG	Eastern lesser bamboo lemur	1988-05-02	1316	Benvenuto	HGG	Eastern lesser bamboo lemur	1983-11-26
1344	T10044	Behind-C	HGG	Eastern lesser bamboo lemur	M	1993-04-10	captive	2	1993-04-11	1329	Behind	HGG	Eastern lesser bamboo lemur	1988-05-02	1316	Benvenuto	HGG	Eastern lesser bamboo lemur	1983-11-26
1345	T10045	Beatle	HGG	Eastern lesser bamboo lemur	M	1993-05-03	captive	1	2003-04-30	1331	Behemoth	HGG	Eastern lesser bamboo lemur	1989-05-01	1318	Beloved	HGG	Eastern lesser bamboo lemur	1983-12-01
1346	T10046	Beclouded-C	HGG	Eastern lesser bamboo lemur	M	1993-05-11	captive	1	1993-05-16	1313	Beclouded	HGG	Eastern lesser bamboo lemur	1976-12-01	1312	Benimble	HGG	Eastern lesser bamboo lemur	1977-12-01
1347	T10047	Beejay	HGG	Eastern lesser bamboo lemur	M	1993-05-21	captive	1	2001-07-12	1330	Beatnik	HGG	Eastern lesser bamboo lemur	1989-04-23	1327	Begotten	HGG	Eastern lesser bamboo lemur	1987-04-14
1352	T10048	Benevolent	HGG	Eastern lesser bamboo lemur	F	1994-03-20	captive	1	2012-09-18	1328	Bequick	HGG	Eastern lesser bamboo lemur	1988-04-14	1324	Betsik	HGG	Eastern lesser bamboo lemur	1984-12-01
