year	category	rank	character_id	name	area	organization	image_url	name_english	area_english	organization_english
2011	all	143	143	おいちごちゃん・ながまちゃくん	（滋賀県）	長江市 浅井商工会議所	https://www.yurugp.jp//img/uploads/character/200/00000143.jpg	Oichigo-chan, Nagamachi-kun	(Shiga Prefecture)	Yangtze City Asai Chamber of Commerce
2011	all	144	144	多久翁さん	（佐賀県）	多久市	https://www.yurugp.jp//img/uploads/character/200/00000144.jpg	Mr. Okaku	(Saga Prefecture)	How long
2011	all	144	145	はね丸	（福岡県）	筑後市役所　商工観光課	https://www.yurugp.jp//img/uploads/character/200/00000145.jpg	Hanemaru	(Fukuoka Prefecture)	Chikugo City Hall Commerce and Industry Tourism Division
2011	all	146	146	メロン熊	（北海道）	（有）ワカサ観光物産	https://www.yurugp.jp//img/uploads/character/200/00000146.jpg	Melon bear	(Hokkaido)	(Yes) Wakasa Tourism Products
2011	all	147	147	トマトン	（広島県）	横川商店街	https://www.yurugp.jp//img/uploads/character/200/00000147.jpg	Tomaton	(Hiroshima Prefecture)	Yokogawa Shopping Street
2011	all	148	148	ニャジロウ	（秋田県）	ニャッパゲ事務局	https://www.yurugp.jp//img/uploads/character/200/00000148.jpg	Nyazirou	(Akita)	Nyapague Office
2011	all	148	149	フカニャン	（埼玉県）	埼玉工業大学	https://www.yurugp.jp//img/uploads/character/200/00000149.jpg	Fukanyan	(Saitama)	Saitama Institute of Technology
2011	all	150	150	テレビ父さん	（北海道）	さっぽろテレビ塔	https://www.yurugp.jp//img/uploads/character/200/00000150.jpg	Tv dad	(Hokkaido)	Sapporo TV Tower
2011	all	151	151	いが☆グリオ	（三重県）	いが☆グリオ実行委員会	https://www.yurugp.jp//img/uploads/character/200/00000151.jpg	Iga ☆ Glio	(Mie Prefecture)	Iga Glio Executive Committee
2011	all	152	152	ふくみみ福ちゃん	（兵庫県）	西宮中央商店街　チームふくみみ	https://www.yurugp.jp//img/uploads/character/200/00000152.jpg	Fukumi Fuku-chan	(Hyogo prefecture)	Nishinomiya Central Shopping District, Team Fukumimi
2011	all	153	153	つちまる	（茨城県）	茨城県土浦市	https://www.yurugp.jp//img/uploads/character/200/00000153.jpg	Tsuchimaru	(Ibaraki Prefecture)	Tsuchiura City, Ibaraki Prefecture
2011	all	154	154	さくらっきー	（宮城県）	大河原町観光物産協会	https://www.yurugp.jp//img/uploads/character/200/00000154.jpg	Cherry blossom	(Miyagi Prefecture)	Ogawara Town Tourist Products Association
2011	all	155	155	ゆっぴ～	（京都府）	道の駅スプリングスひよし	https://www.yurugp.jp//img/uploads/character/200/00000155.jpg	Yuppi	(Kyoto)	Road Station Springs Hiyoshi
2011	all	156	156	あぶらげんしん	（新潟県）	栃尾商工会	https://www.yurugp.jp//img/uploads/character/200/00000156.jpg	Oil	(Niigata Prefecture)	Tochio Chamber of Commerce
2011	all	157	157	一宮いっちゃん	（千葉県）	一宮町	https://www.yurugp.jp//img/uploads/character/200/00000157.jpg	Ichinomiya Icchan	(Chiba Prefecture)	Ichinomiya Town
2011	all	158	158	みとよん	（香川県）	NA	https://www.yurugp.jp//img/uploads/character/200/00000158.jpg	Mitoyon	(Kagawa Prefecture)	NA
2011	all	159	159	トリピー	（鳥取県）	鳥取県	https://www.yurugp.jp//img/uploads/character/200/00000159.jpg	Trippy	(Tottori prefecture)	Tottori prefecture
2011	all	160	160	交野市産業PRキャラクターおりひめちゃん	（大阪府）	交野市地域社会部みんなの活力課	https://www.yurugp.jp//img/uploads/character/200/00000160.jpg	Katano City Industrial PR Character Orihime	(Osaka Prefecture)	Vitality section of all Katano-shi community department
2011	all	161	161	はながたベニちゃん	（山形県）	山形市	https://www.yurugp.jp//img/uploads/character/200/00000161.jpg	Beni-chan	(Yamagata Prefecture)	Yamagata
2011	all	162	162	キッピー	（兵庫県）	NA	https://www.yurugp.jp//img/uploads/character/200/00000162.jpg	Kippy	(Hyogo prefecture)	NA
2011	all	163	163	はるちゃん	（愛知県）	大治町	https://www.yurugp.jp//img/uploads/character/200/00000163.jpg	Haru-chan	(Aichi Prefecture)	Oji Town
2011	all	164	164	としま　ななまる	（東京都）	豊島区	https://www.yurugp.jp//img/uploads/character/200/00000164.jpg	Toshima Nanamaru	(Tokyo)	Toshima ward
2011	all	165	165	じーも	（福岡県）	北九州市門司区役所	https://www.yurugp.jp//img/uploads/character/200/00000165.jpg	Jimo	(Fukuoka Prefecture)	Kitakyushu Moji Ward Office
2011	all	166	166	もんちゃん	（石川県）	門前町商工会	https://www.yurugp.jp//img/uploads/character/200/00000166.jpg	Monchan	(Ishikawa Prefecture)	Monzen Town Chamber of Commerce
2011	all	167	167	ねぎっちょ	（岐阜県）	岐南町役場　自治振興課	https://www.yurugp.jp//img/uploads/character/200/00000167.jpg	Negichcho	(Gifu Prefecture)	Ginan Town Office Self-Government Promotion Division
2011	all	168	168	和み柴っこ	（京都府）	京の三条まちづくり協議会	https://www.yurugp.jp//img/uploads/character/200/00000168.jpg	Softness	(Kyoto)	Kyo Sanjo Town Development Council
2011	all	169	169	プチボザウルス	（福岡県）	北九州市社会福祉協議会	https://www.yurugp.jp//img/uploads/character/200/00000169.jpg	Petit Bosaurus	(Fukuoka Prefecture)	Kitakyushu City Council of Social Welfare
2011	all	170	170	ごみまる	（三重県）	紀北町役場 環境管理課	https://www.yurugp.jp//img/uploads/character/200/00000170.jpg	Garbage	(Mie Prefecture)	Kihoku Town Office Environmental Management Division
2011	all	171	171	デカボー	（兵庫県）	デカンショ祭実行委員会	https://www.yurugp.jp//img/uploads/character/200/00000171.jpg	Decabo	(Hyogo prefecture)	Decanter Festival Executive Committee
2011	all	172	172	コアックマ	（北海道）	コアックマプロジェクト	https://www.yurugp.jp//img/uploads/character/200/00000172.jpg	Koa bear	(Hokkaido)	Koakkuma project
2011	all	173	173	えべチュン	（北海道）	えべチュン飼育係	https://www.yurugp.jp//img/uploads/character/200/00000173.jpg	Ebe Chun	(Hokkaido)	Ebe Chun Breeder
2011	all	174	174	ぎせつ丸	（岐阜県）	岐雪宅配サービス	https://www.yurugp.jp//img/uploads/character/200/00000174.jpg	Gisetsumaru	(Gifu Prefecture)	Kiyuki home delivery service
2011	all	175	175	モーリー	（青森県）	青い森鉄道株式会社	https://www.yurugp.jp//img/uploads/character/200/00000175.jpg	Morley	(Aomori Prefecture)	Aomori Railway Co., Ltd.
2011	all	176	176	上越忠義隊けんけんず	（新潟県）	新潟県　上越市	https://www.yurugp.jp//img/uploads/character/200/00000176.jpg	Joetsu Tadayoshi Corps	(Niigata Prefecture)	Joetsu City, Niigata Prefecture
2011	all	177	177	はいくちゃん	（三重県）	いが☆グリオ実行委員会	https://www.yurugp.jp//img/uploads/character/200/00000177.jpg	Haiku-chan	(Mie Prefecture)	Iga Glio Executive Committee
2011	all	178	178	静岡県三島市マスコットキャラクター　みしまるくん・みしまるこちゃん	（静岡県）	静岡県三島市	https://www.yurugp.jp//img/uploads/character/200/00000178.jpg	Shishima's Mishima City mascot character Mishimaru-kun/Mishimaruko-chan	(Shizuoka Prefecture)	Mishima City, Shizuoka Prefecture
2011	all	179	179	いしおさん	（茨城県）	石匠の見世蔵組合	https://www.yurugp.jp//img/uploads/character/200/00000179.jpg	Ishio	(Ibaraki Prefecture)	Stoneworker's Mizo Collection
2011	all	180	180	うさぽん	（滋賀県）	株式会社チェキポン	https://www.yurugp.jp//img/uploads/character/200/00000180.jpg	Usapon	(Shiga Prefecture)	Chekipon Co., Ltd.
2011	all	181	181	高田地区キャラクターたかたん	（神奈川県）	横浜市港北区高田地区	https://www.yurugp.jp//img/uploads/character/200/00000181.jpg	Takata district character Takatan	(Kanagawa Prefecture)	Takada District, Kohoku Ward, Yokohama City
2011	all	182	182	とらとうちゃん	（大阪府）	株式会社シカトキノコ	https://www.yurugp.jp//img/uploads/character/200/00000182.jpg	Toratou-chan	(Osaka Prefecture)	Shikato Mushroom Co., Ltd.
2011	all	183	183	はぎまろ	（茨城県）	高萩市	https://www.yurugp.jp//img/uploads/character/200/00000183.jpg	Hagimaro	(Ibaraki Prefecture)	Takahagi
2011	all	184	184	ムジナもん	（埼玉県）	羽生市キャラクター推進室	https://www.yurugp.jp//img/uploads/character/200/00000184.jpg	Musina	(Saitama)	Hanyu City Character Promotion Office
2011	all	185	185	向嶋言問姐さん	（東京都）	向嶋言問姐さん事務局	https://www.yurugp.jp//img/uploads/character/200/00000185.jpg	Mr. Mukaijima	(Tokyo)	Mr. Mukaijima's secretariat
2011	all	186	186	ひあゆ丸	（岐阜県）	岐阜まんまる団	https://www.yurugp.jp//img/uploads/character/200/00000186.jpg	Hiayumaru	(Gifu Prefecture)	Gifu Manmarudan
2011	all	187	187	Hip　Hop　びわっちくん	（滋賀県）	ホテルラフォーレ琵琶湖プラネタリウム	https://www.yurugp.jp//img/uploads/character/200/00000187.jpg	Hip Hop Biwacchi-kun	(Shiga Prefecture)	Hotel Laforet Lake Biwa Planetarium
2011	all	188	188	うめサブロー	（埼玉県）	フラワーラジオ（ＦＭこうのす）	https://www.yurugp.jp//img/uploads/character/200/00000188.jpg	Ume Sabouraud	(Saitama)	Flower radio (FM Kounosu)
2011	all	189	189	クニ男。	（滋賀県）	NA	https://www.yurugp.jp//img/uploads/character/200/00000189.jpg	Kuni man.	(Shiga Prefecture)	NA
2011	all	190	190	くねんワン、くねんニャン	（佐賀県）	神埼市	https://www.yurugp.jp//img/uploads/character/200/00000190.jpg	Kun one, kun yan	(Saga Prefecture)	Kanzaki City
2011	all	191	191	越生町のマスコット「うめりん」	（埼玉県）	埼玉県越生町	https://www.yurugp.jp//img/uploads/character/200/00000191.jpg	"Ogose Town Mascot ""Umerin"""	(Saitama)	Ogose Town, Saitama Prefecture
2011	all	192	192	蓮ちゃん	（大阪府）	NPO法人あいまち門真ステーション	https://www.yurugp.jp//img/uploads/character/200/00000192.jpg	Lotus	(Osaka Prefecture)	NPO Aimachi Kadoma Station
2011	all	193	193	ぽんぽこちゃん	（滋賀県）	信楽町観光協会	https://www.yurugp.jp//img/uploads/character/200/00000193.jpg	Ponpoko-chan	(Shiga Prefecture)	Shigaraki Tourism Association
2011	all	194	194	大崎一番太郎	（東京都）	大崎駅西口商店会	https://www.yurugp.jp//img/uploads/character/200/00000194.jpg	Osaki Ichitaro	(Tokyo)	Osaki Station West Exit Store Association
2011	all	195	195	袋井市キャラクター「フッピー」	（静岡県）	袋井市	https://www.yurugp.jp//img/uploads/character/200/00000195.jpg	"Fukuroi City Character ""Fuppy"""	(Shizuoka Prefecture)	Fukui City
2011	all	196	196	アッピー、あゆみ、まゆみちゃん	（埼玉県）	埼玉県上尾市（アッピー、あゆみ）、福島県本宮市（まゆみちゃん、あゆみ）	https://www.yurugp.jp//img/uploads/character/200/00000196.jpg	Appie, Ayumi, Mayumi	(Saitama)	Ageo City, Saitama Prefecture (Appie, Ayumi), Motomiya City, Fukushima Prefecture (Mayumi-chan, Ayumi)
2011	all	197	197	伊奈ローズちゃん・伊奈ローズくん	（埼玉県）	（一社）伊奈町観光協会	https://www.yurugp.jp//img/uploads/character/200/00000197.jpg	Ina Rose-chan, Ina Rose-kun	(Saitama)	(No company) Ina Town Tourism Association
2011	all	198	198	さらまんサンたろう	（岐阜県）	オオサンショウウオ生活	https://www.yurugp.jp//img/uploads/character/200/00000198.jpg	Saraman Sun Taro	(Gifu Prefecture)	Great salamander life
2011	all	199	199	ニーラ	（山梨県）	韮崎市観光協会	https://www.yurugp.jp//img/uploads/character/200/00000199.jpg	Neela	(Yamanashi Prefecture)	Nirasaki City Tourist Association
2011	all	200	200	ぶぅ	（岐阜県）	特定非営利活動法人　せき・まちづくりNPOぶうめらん	https://www.yurugp.jp//img/uploads/character/200/00000200.jpg	Bu	(Gifu Prefecture)	Nonprofit corporation cough, town development NPO buumeran
2011	all	201	201	たけちゃん・はなちゃん	（岐阜県）	美濃竹鼻中心市街地活性化委員会	https://www.yurugp.jp//img/uploads/character/200/00000201.jpg	Take-chan/Hana-chan	(Gifu Prefecture)	Mino Takehana Central City Revitalization Committee
2011	all	202	202	ゆうちゃん	（佐賀県）	佐賀県庁　地域福祉課	https://www.yurugp.jp//img/uploads/character/200/00000202.jpg	Yu-chan	(Saga Prefecture)	Saga Prefectural Office Community Welfare Division
2011	all	203	203	なかっぱ	（福岡県）	中間市役所	https://www.yurugp.jp//img/uploads/character/200/00000203.jpg	Napa	(Fukuoka Prefecture)	Middle city hall
2011	all	204	204	ひめっ子	（岡山県）	岡山県新庄村	https://www.yurugp.jp//img/uploads/character/200/00000204.jpg	Princess	(Okayama Prefecture)	Shinjo Village, Okayama Prefecture
2011	all	205	205	あいさいさん	（愛知県）	愛西市観光協会	https://www.yurugp.jp//img/uploads/character/200/00000205.jpg	Greeting	(Aichi Prefecture)	Aisai City Tourism Association
2011	all	206	206	うめみちゃん	（長野県）	NA	https://www.yurugp.jp//img/uploads/character/200/00000206.jpg	Umemi-chan	(Nagano Prefecture)	NA
2011	all	207	207	ひだっち	（岐阜県）	山都印刷株式会社	https://www.yurugp.jp//img/uploads/character/200/00000207.jpg	Hidachi	(Gifu Prefecture)	Yamato Printing Co., Ltd.
2011	all	208	208	おしなりくん	（東京都）	NA	https://www.yurugp.jp//img/uploads/character/200/00000208.jpg	Oshinari-kun	(Tokyo)	NA
2011	all	209	209	たけちゃん	（三重県）	武四郎まつり実行委員会	https://www.yurugp.jp//img/uploads/character/200/00000209.jpg	Take-chan	(Mie Prefecture)	Takeshiro Festival Executive Committee
2011	all	210	210	ぼくでん	（茨城県）	鹿嶋市観光協会	https://www.yurugp.jp//img/uploads/character/200/00000210.jpg	My den	(Ibaraki Prefecture)	Kashima City Tourism Association
2011	all	211	211	チヨマツ	（熊本県）	NA	https://www.yurugp.jp//img/uploads/character/200/00000211.jpg	Chiyomatsu	(Kumamoto Prefecture)	NA
2011	all	212	212	たら丸	（北海道）	岩内観光協会	https://www.yurugp.jp//img/uploads/character/200/00000212.jpg	Taramaru	(Hokkaido)	Iwanai Tourism Association
2011	all	213	213	台東くん	（東京都）	東京都台東区	https://www.yurugp.jp//img/uploads/character/200/00000213.jpg	Taitung	(Tokyo)	Taito-Ku, Tokyo
2011	all	214	214	たがゆいちゃん	（滋賀県）	一般社団法人　多賀観光協会	https://www.yurugp.jp//img/uploads/character/200/00000214.jpg	Yui Taga	(Shiga Prefecture)	General incorporated association Taga Tourism Association
2011	all	215	215	江姫・初姫・茶々姫	（滋賀県）	江・浅井三姉妹博覧会実行委員会	https://www.yurugp.jp//img/uploads/character/200/00000215.jpg	Ehime, Hatsuhime, Chachahime	(Shiga Prefecture)	E and Asai three sisters exhibition executive committee
2011	all	216	216	ナスキー	（長野県）	野沢温泉村	https://www.yurugp.jp//img/uploads/character/200/00000216.jpg	Nasky	(Nagano Prefecture)	Nozawa Onsen Village
2011	all	217	217	あわじい	（兵庫県）	スローフード淡路島	https://www.yurugp.jp//img/uploads/character/200/00000217.jpg	Awaji	(Hyogo prefecture)	Slow food Awaji island
2011	all	218	218	藤堂とらまる	（三重県）	特定非営利活動法人　三重ドリームクラブ	https://www.yurugp.jp//img/uploads/character/200/00000218.jpg	Todo	(Mie Prefecture)	Non profit organization Mie Dream Club
2011	all	219	219	とまちゃん	（埼玉県）	埼玉県北本市	https://www.yurugp.jp//img/uploads/character/200/00000219.jpg	Toma-chan	(Saitama)	Kitamoto City, Saitama Prefecture
2011	all	220	220	スミレン	（兵庫県）	社会福祉法人宝塚市社会福祉協議会	https://www.yurugp.jp//img/uploads/character/200/00000220.jpg	Sumilen	(Hyogo prefecture)	Social welfare corporation Takarazuka-shi Council of Social Welfare
2011	all	221	221	からっキー	（京都府）	京都向日市激辛商店街	https://www.yurugp.jp//img/uploads/character/200/00000221.jpg	Karakki	(Kyoto)	Kyoto Muko City Hot Spicy Shopping Street
2011	all	222	222	ゆめはまちゃん	（三重県）	桑名商工会議所	https://www.yurugp.jp//img/uploads/character/200/00000222.jpg	Yumehama-chan	(Mie Prefecture)	Kuwana Chamber of Commerce
2011	all	223	223	蓮花ちゃん	（奈良県）	葛城市観光協会	https://www.yurugp.jp//img/uploads/character/200/00000223.jpg	Lotus flower	(Nara Prefecture)	Katsuragi City Tourism Association
2011	all	224	224	夢馬	（埼玉県）	埼玉県飯能市	https://www.yurugp.jp//img/uploads/character/200/00000224.jpg	Dream horse	(Saitama)	Hanno City, Saitama Prefecture
2011	all	225	225	ゆうきくん	（広島県）	NA	https://www.yurugp.jp//img/uploads/character/200/00000225.jpg	Yuuki	(Hiroshima Prefecture)	NA
2011	all	226	226	チキンマスク ほか	（滋賀県）	NA	https://www.yurugp.jp//img/uploads/character/200/00000226.jpg	Chicken mask and others	(Shiga Prefecture)	NA
2011	all	227	227	あたかちゃん	（奈良県）	橿原・高市広域行政事務組合	https://www.yurugp.jp//img/uploads/character/200/00000227.jpg	Ataka	(Nara Prefecture)	Kashihara/Takaichi wide area administrative office association
